source_signature,row_count,taxonomy_group,source_resolution_level,bacdive_status_original,bacdive_status_closure,bacdive_covered_main,bacdive_covered_conservative,bacdive_exact_hard,metatraits_covered,overlap_bin_main,overlap_bin_conservative
taxon:731|organism:histophilus somni (haemophilus somnus),2,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:2221|organism:methanolobus tindarius,1,target_archaea,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
proteome:UP000183987,3,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
taxon:1873369|organism:aspergillus hancockii,12,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:38945|organism:flammulina velutipes (agaricus velutipes),1,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:5322|organism:pleurotus ostreatus (oyster mushroom) (white-rot fungus),2,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:29466|organism:veillonella parvula (staphylococcus parvulus),2,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000010716,1,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:1571|organism:sporosarcina ureae,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:1455|organism:bacillus badius,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000031563,1,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:39831|organism:klebsiella pneumoniae subsp. rhinoscleromatis,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
taxon:674|organism:vibrio mimicus,4,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:244366|organism:klebsiella variicola,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
taxon:262320|organism:flavobacterium frigidimaris,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
taxon:33940|organism:geobacillus thermodenitrificans,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:264|organism:francisella novicida,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:931|organism:thiobacillus thioparus,5,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:98797|organism:buchnera aphidicola subsp. thelaxes suberi,3,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000002318,1,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000000333,1,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000000771,2,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
taxon:481743|organism:geobacillus sp. (strain y412mc10),1,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000001517,1,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000933,1,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
proteome:UP000000851,11,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000000329,1,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000002029,7,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000016922,2,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000000491,2,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000002753,1,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:29829|organism:lipomyces starkeyi (oleaginous yeast),3,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:211146|organism:paenarthrobacter nitroguajacolicus (arthrobacter nitroguajacolicus),1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000377,5,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000003614,1,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000062255,2,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_taxid_or_synonym_match,True,False,False,True,both_covered,metatraits_only
taxon:83263|organism:aminobacter aminovorans (chelatobacter heintzii),2,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:48665|organism:streptomyces viridifaciens,4,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
taxon:56956|organism:thermus brockianus,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000037566,1,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001662,1,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000008914,1,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000007954,1,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
taxon:66869|organism:streptomyces atroolivaceus,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:29448|organism:bradyrhizobium elkanii,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:5523|organism:gibberella baccata (fusarium lateritium),1,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000217790,6,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000001067,2,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000008177,1,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000053927,13,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:1515|organism:acetivibrio thermocellus (hungateiclostridium thermocellum) (clostridium thermocellum),2,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:408|organism:methylorubrum extorquens (methylobacterium dichloromethanicum) (methylobacterium extorquens),2,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:238|organism:elizabethkingia meningoseptica (chryseobacterium meningosepticum),8,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,False,bacdive_only,neither
proteome:UP000030651,6,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000008850,1,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
taxon:375|organism:bradyrhizobium japonicum,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:1076|organism:rhodopseudomonas palustris,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000004870,1,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000004664,1,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000010809,1,target_bacteria,proteome,bacdive_exact_genome,bacdive_exact_genome,True,True,True,True,both_covered,both_covered
proteome:UP000005317,1,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000005234,2,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000014463,3,target_bacteria,proteome,bacdive_species_taxid_or_synonym_match,bacdive_species_taxid_or_synonym_match,True,False,False,True,both_covered,metatraits_only
taxon:751586|organism:brevundimonas diminuta (strain atcc 11568 / dsm 7234 / nbrc 12697 / ncimb 9393 / nctc 8545),1,target_bacteria,taxon_organism,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000003039,1,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000001304,2,target_archaea,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
taxon:314292|organism:photobacterium angustum (strain s14 / ccug 15956) (vibrio sp. (strain s14 / ccug 15956)),1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:409370|organism:blastobotrys adeninivorans (yeast) (arxula adeninivorans),2,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:162425|organism:emericella nidulans (aspergillus nidulans),8,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:132473|organism:streptomyces alboniger,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:569|organism:hafnia alvei,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:5323|organism:pleurotus eryngii (boletus of the steppes),3,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:1945|organism:streptomyces jumonjinensis,1,target_bacteria,taxon_organism,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
taxon:1919|organism:streptomyces microflavus (streptomyces lipmanii),1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000008782,10,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:757414|organism:pseudomonas cannabina pv. alisalensis,1,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
