source_signature,row_count,taxonomy_group,species_guess,bacdive_status_closure,bacdive_validated_main,bacdive_exact_main,bacdive_nonempty_trait_count,metatraits_covered,metatraits_unique_trait_count
taxon:64471|organism:synechococcus sp. (strain cc9311),117,target_bacteria,synechococcus sp.,bacdive_not_found,False,False,0,False,0
taxon:64495|organism:rhizopus oryzae (mucormycosis agent) (rhizopus arrhizus var. delemar),4,target_fungi,rhizopus oryzae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:644|organism:aeromonas hydrophila,7,target_bacteria,aeromonas hydrophila,bacdive_species_exact_name_match,True,False,0,True,194
taxon:64518|organism:mortierella alpina (oleaginous fungus) (mortierella renispora),5,target_fungi,mortierella alpina,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:645657|organism:bacillus subtilis subsp. natto (strain best195),1,target_bacteria,bacillus subtilis,bacdive_species_exact_name_match,True,False,7,True,179
taxon:648682|organism:clitopilus passeckerianus (pleurotus passeckerianus),3,target_fungi,clitopilus passeckerianus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:648|organism:aeromonas caviae (aeromonas punctata),2,target_bacteria,aeromonas caviae,bacdive_species_exact_name_match,True,False,1,True,187
taxon:65058|organism:corynebacterium ulcerans,2,target_bacteria,corynebacterium ulcerans,bacdive_species_exact_name_match,True,False,5,True,169
taxon:650|organism:aeromonas jandaei,1,target_bacteria,aeromonas jandaei,bacdive_species_exact_name_match,True,False,5,True,168
taxon:651740|organism:pseudomonas cedrina,1,target_bacteria,pseudomonas cedrina,bacdive_species_exact_name_match,True,False,5,True,157
taxon:652616|organism:mycobacterium tuberculosis (strain atcc 35801 / tmc 107 / erdman),9,target_bacteria,mycobacterium tuberculosis,bacdive_species_exact_name_match,True,False,3,True,147
taxon:655812|organism:aerococcus viridans (strain atcc 11563 / dsm 20340 / ccug 4311 / jcm 20461 / nbrc 12219 / nctc 8251 / m1),2,target_bacteria,aerococcus viridans,bacdive_exact_culture_collection,True,True,9,True,192
taxon:65786|organism:hydrogenophaga intermedia,1,target_bacteria,hydrogenophaga intermedia,bacdive_species_exact_name_match,True,False,9,True,153
taxon:659244|organism:saccharomyces uvarum (strain atcc 76518 / cbs 7001 / clib 283 / nbrc 10550 / mcyc 623 / ncyc 2669 / nrrl y-11845) (yeast) (saccharomyces bayanus var. uvarum),1,target_fungi,saccharomyces uvarum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:659|organism:photobacterium phosphoreum,6,target_bacteria,photobacterium phosphoreum,bacdive_species_exact_name_match,True,False,3,True,166
taxon:66084|organism:wolbachia sp. subsp. drosophila simulans (strain wri),46,target_bacteria,wolbachia sp. subsp. drosophila simulans,bacdive_not_found,False,False,0,False,0
taxon:662548|organism:variovorax sp. (strain jcm 16519 / ra8),4,target_bacteria,variovorax sp.,bacdive_exact_culture_collection,True,True,3,False,0
taxon:66377|organism:streptomyces violens (chainia violens),1,target_bacteria,streptomyces violens,bacdive_species_exact_name_match,True,False,0,True,149
taxon:663951|organism:staphylococcus aureus (strain tw20 / 0582),1,target_bacteria,staphylococcus aureus,bacdive_species_exact_name_match,True,False,4,True,202
taxon:663|organism:vibrio alginolyticus,10,target_bacteria,vibrio alginolyticus,bacdive_species_exact_name_match,True,False,8,True,184
taxon:66431|organism:streptomyces thioluteus,6,target_bacteria,streptomyces thioluteus,bacdive_species_exact_name_match,True,False,9,True,39
taxon:666|organism:vibrio cholerae,2,target_bacteria,vibrio cholerae,bacdive_species_exact_name_match,True,False,3,True,202
taxon:66712|organism:propionibacterium freudenreichii subsp. freudenreichii,6,target_bacteria,propionibacterium freudenreichii,bacdive_species_exact_name_match,True,False,5,True,182
taxon:66821|organism:sulfurospirillum multivorans (dehalospirillum multivorans),3,target_bacteria,sulfurospirillum multivorans,bacdive_species_exact_name_match,True,False,5,True,134
taxon:66869|organism:streptomyces atroolivaceus,1,target_bacteria,streptomyces atroolivaceus,bacdive_species_exact_name_match,True,False,0,True,160
taxon:66881|organism:streptomyces cremeus,8,target_bacteria,streptomyces cremeus,bacdive_species_exact_name_match,True,False,5,True,27
taxon:668|organism:aliivibrio fischeri (vibrio fischeri),7,target_bacteria,aliivibrio fischeri,bacdive_species_exact_name_match,True,False,1,True,174
taxon:669|organism:vibrio harveyi (beneckea harveyi),8,target_bacteria,vibrio harveyi,bacdive_species_exact_name_match,True,False,0,True,183
taxon:670|organism:vibrio parahaemolyticus,1,target_bacteria,vibrio parahaemolyticus,bacdive_species_exact_name_match,True,False,0,True,198
taxon:671|organism:vibrio proteolyticus (aeromonas proteolytica),1,target_bacteria,vibrio proteolyticus,bacdive_species_exact_name_match,True,False,9,True,153
taxon:67294|organism:streptomyces filamentosus (streptomyces roseosporus),1,target_bacteria,streptomyces filamentosus,bacdive_species_exact_name_match,True,False,5,True,160
taxon:672|organism:vibrio vulnificus,6,target_bacteria,vibrio vulnificus,bacdive_species_exact_name_match,True,False,1,True,188
taxon:67327|organism:streptomyces melanosporofaciens,5,target_bacteria,streptomyces melanosporofaciens,bacdive_species_exact_name_match,True,False,4,True,78
taxon:67369|organism:streptomyces toxytricini (actinomyces toxytricini),2,target_bacteria,streptomyces toxytricini,bacdive_species_exact_name_match,True,False,0,True,148
taxon:674|organism:vibrio mimicus,4,target_bacteria,vibrio mimicus,bacdive_species_exact_name_match,True,False,4,True,175
taxon:67825|organism:citrobacter rodentium,1,target_bacteria,citrobacter rodentium,bacdive_species_exact_name_match,True,False,7,True,170
taxon:681288|organism:staphylococcus aureus (strain ed98),1,target_bacteria,staphylococcus aureus,bacdive_species_exact_name_match,True,False,4,True,202
taxon:68170|organism:lentzea aerocolonigenes (lechevalieria aerocolonigenes) (saccharothrix aerocolonigenes),7,target_bacteria,lentzea aerocolonigenes,bacdive_species_exact_name_match,True,False,4,True,169
taxon:68270|organism:streptomyces spectabilis,1,target_bacteria,streptomyces spectabilis,bacdive_species_exact_name_match,True,False,2,True,144
taxon:68825|organism:rasamsonia emersonii (thermophilic fungus) (talaromyces emersonii),35,target_fungi,rasamsonia emersonii,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:69367|organism:microbacterium luteolum (aureobacterium luteolum),2,target_bacteria,microbacterium luteolum,bacdive_species_exact_name_match,True,False,0,True,34
taxon:69488|organism:penicillium simplicissimum,1,target_fungi,penicillium simplicissimum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:69773|organism:penicillium glabrum (penicillium frequentans),1,target_fungi,penicillium glabrum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:69774|organism:penicillium herquei,8,target_fungi,penicillium herquei,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:69780|organism:penicillium ochrochloron,3,target_fungi,penicillium ochrochloron,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:69781|organism:penicillium oxalicum,11,target_fungi,penicillium oxalicum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:70109|organism:penicillium paxilli,3,target_fungi,penicillium paxilli,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:701177|organism:escherichia coli o55:h7 (strain cb9615 / epec),9,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
taxon:703339|organism:staphylococcus aureus (strain 04-02981),1,target_bacteria,staphylococcus aureus,bacdive_species_exact_name_match,True,False,4,True,202
taxon:712898|organism:pantoea vagans (strain c9-1) (pantoea agglomerans (strain c9-1)),5,target_bacteria,pantoea vagans,bacdive_species_exact_name_match,True,False,8,True,153
taxon:714359|organism:bacillus thuringiensis (strain bmb171),1,target_bacteria,bacillus thuringiensis,bacdive_species_exact_name_match,True,False,4,True,174
taxon:714962|organism:escherichia coli o18:k1:h7 (strain ihe3034 / expec),8,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
taxon:714|organism:aggregatibacter actinomycetemcomitans (actinobacillus actinomycetemcomitans) (haemophilus actinomycetemcomitans),14,target_bacteria,aggregatibacter actinomycetemcomitans,bacdive_species_exact_name_match,True,False,1,True,184
taxon:715|organism:actinobacillus pleuropneumoniae (haemophilus pleuropneumoniae),21,target_bacteria,actinobacillus pleuropneumoniae,bacdive_species_exact_name_match,True,False,5,True,174
taxon:717982|organism:auricularia subglabra (strain tfb-10046 / ss5) (white-rot fungus) (auricularia delicata (strain tfb10046)),1,target_fungi,auricularia subglabra,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:71958|organism:neonothopanus nambi (agaricus nambi),10,target_fungi,neonothopanus nambi,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:72120|organism:omphalotus olearius (jack o'lantern),3,target_fungi,omphalotus olearius,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:72360|organism:bacillus mojavensis,1,target_bacteria,bacillus mojavensis,bacdive_species_exact_name_match,True,False,7,True,150
taxon:72607|organism:acinetobacter genomosp. 13,1,target_bacteria,acinetobacter genomosp.,bacdive_not_found,False,False,0,True,132
taxon:727|organism:haemophilus influenzae,6,target_bacteria,haemophilus influenzae,bacdive_species_exact_name_match,True,False,2,True,183
taxon:728|organism:avibacterium paragallinarum (haemophilus gallinarum),3,target_bacteria,avibacterium paragallinarum,bacdive_species_exact_name_match,True,False,4,True,162
taxon:731|organism:histophilus somni (haemophilus somnus),2,target_bacteria,histophilus somni,bacdive_species_exact_name_match,True,False,5,True,169
taxon:73839|organism:epichloe festucae var. lolii (neotyphodium lolii) (acremonium lolii),5,target_fungi,epichloe festucae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:746128|organism:aspergillus fumigatus (neosartorya fumigata),18,target_fungi,aspergillus fumigatus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:746361|organism:lactococcus lactis subsp. cremoris (strain nz9000),3,target_bacteria,lactococcus lactis subsp. cremoris,bacdive_species_exact_name_match,True,False,4,False,0
taxon:74722|organism:stachybotrys chartarum (toxic black mold) (stilbospora chartarum),1,target_fungi,stachybotrys chartarum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:747457|organism:pseudoalteromonas sp. (strain sank 73390),6,target_bacteria,pseudoalteromonas sp.,bacdive_not_found,False,False,0,False,0
taxon:749493|organism:enterococcus faecalis (strain tx4000 / jh2-2),3,target_bacteria,enterococcus faecalis,bacdive_exact_designation,True,True,7,True,207
taxon:749527|organism:escherichia coli (strain ms 21-1),1,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
taxon:749537|organism:escherichia coli (strain ms 115-1),4,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
taxon:751586|organism:brevundimonas diminuta (strain atcc 11568 / dsm 7234 / nbrc 12697 / ncimb 9393 / nctc 8545),1,target_bacteria,brevundimonas diminuta,bacdive_exact_culture_collection,True,True,8,True,169
taxon:75697|organism:castellaniella defragrans (alcaligenes defragrans),1,target_bacteria,castellaniella defragrans,bacdive_species_exact_name_match,True,False,9,True,165
taxon:75736|organism:starmerella bombicola (yeast) (candida bombicola),22,target_fungi,starmerella bombicola,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:757414|organism:pseudomonas cannabina pv. alisalensis,1,target_bacteria,pseudomonas cannabina,bacdive_species_exact_name_match,True,False,9,True,145
taxon:759273|organism:colletotrichum higginsianum (strain imi 349063) (crucifer anthracnose fungus),3,target_fungi,colletotrichum higginsianum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:75985|organism:mannheimia haemolytica (pasteurella haemolytica),5,target_bacteria,mannheimia haemolytica,bacdive_species_exact_name_match,True,False,4,True,177
taxon:762570|organism:rhodothermus marinus (strain sg0.5jp17-172),2,target_bacteria,rhodothermus marinus,bacdive_species_exact_name_match,True,False,3,False,0
taxon:763407|organism:phycomyces blakesleeanus (strain atcc 8743b / dsm 1359 / fgsc 10004 / nbrc 33097 / nrrl 1555),5,target_fungi,phycomyces blakesleeanus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:765874|organism:corynebacterium pseudotuberculosis (strain frc41),1,target_bacteria,corynebacterium pseudotuberculosis,bacdive_species_exact_name_match,True,False,4,True,160
taxon:76761|organism:pseudomonas veronii,2,target_bacteria,pseudomonas veronii,bacdive_species_exact_name_match,True,False,5,True,159
taxon:76857|organism:fusobacterium nucleatum subsp. polymorphum (fusobacterium polymorphum),2,target_bacteria,fusobacterium nucleatum,bacdive_species_exact_name_match,True,False,3,True,174
taxon:76867|organism:hebeloma cylindrosporum,26,target_fungi,hebeloma cylindrosporum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:769|organism:anaplasma centrale,2,target_bacteria,anaplasma centrale,bacdive_not_found,False,False,0,True,133
taxon:774|organism:bartonella bacilliformis,2,target_bacteria,bartonella bacilliformis,bacdive_species_exact_name_match,True,False,0,True,154
taxon:779|organism:ehrlichia ruminantium (cowdria ruminantium),4,target_bacteria,ehrlichia ruminantium,bacdive_not_found,False,False,0,True,132
taxon:783|organism:rickettsia rickettsii,4,target_bacteria,rickettsia rickettsii,bacdive_species_exact_name_match,True,False,0,True,134
taxon:78579|organism:thermothelomyces thermophilus (myceliophthora thermophila),10,target_fungi,thermothelomyces thermophilus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:786|organism:rickettsia akari,1,target_bacteria,rickettsia akari,bacdive_not_found,False,False,0,True,133
taxon:787|organism:rickettsia australis,1,target_bacteria,rickettsia australis,bacdive_not_found,False,False,0,True,76
taxon:788|organism:rickettsia canadensis,1,target_bacteria,rickettsia canadensis,bacdive_species_exact_name_match,True,False,0,True,134
taxon:79880|organism:shouchella clausii (alkalihalobacillus clausii),4,target_bacteria,shouchella clausii,bacdive_species_exact_name_match,True,False,2,True,162
taxon:807|organism:bartonella elizabethae (rochalimaea elizabethae),1,target_bacteria,bartonella elizabethae,bacdive_species_exact_name_match,True,False,8,True,152
taxon:80866|organism:delftia acidovorans (pseudomonas acidovorans) (comamonas acidovorans),7,target_bacteria,delftia acidovorans,bacdive_species_exact_name_match,True,False,1,True,160
taxon:80869|organism:paracidovorax citrulli (acidovorax citrulli),2,target_bacteria,paracidovorax citrulli,bacdive_species_taxid_or_synonym_match,True,False,5,True,149
taxon:813|organism:chlamydia trachomatis,1,target_bacteria,chlamydia trachomatis,bacdive_species_exact_name_match,True,False,4,False,0
taxon:817|organism:bacteroides fragilis,6,target_bacteria,bacteroides fragilis,bacdive_species_exact_name_match,True,False,5,False,0
taxon:818|organism:bacteroides thetaiotaomicron,3,target_bacteria,bacteroides thetaiotaomicron,bacdive_species_exact_name_match,True,False,4,False,0
