trait_id,trait_name,prediction_scope,file_name,taxonomy_namespace,taxonomic_rank,metatraits_trait_name,unit,group_1,group_2,ontology_ids,databases,example_taxon_id,example_taxon_name,example_consensus_value,example_minimum,example_median,example_mean,example_maximum,why_matched,boundary_note
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: D-glucose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:17634,BacDive=2025-07-29,1860107176,Acidaminococcaceae,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: D-xylose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:65327,BacDive=2025-07-29,1860107176,Acidaminococcaceae,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: L-glutamate,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:29985,BacDive=2025-07-29,1860107176,Acidaminococcaceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: arginine,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:29016,BacDive=2025-07-29,1860107176,Acidaminococcaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: esculin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:4853,BacDive=2025-07-29,1860107176,Acidaminococcaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: urea,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:16199,BacDive=2025-07-29,1860107176,Acidaminococcaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: esculin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:4853,BacDive=2025-07-29,727093411,Acidithiobacillaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: alginate,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:58187,BacDive=2025-07-29,354524460,Acidobacteriaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: arbutin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:18305,BacDive=2025-07-29,354524460,Acidobacteriaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: arginine,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:29016,BacDive=2025-07-29,354524460,Acidobacteriaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: carboxymethylcellulose,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:85146,BacDive=2025-07-29,354524460,Acidobacteriaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: casein,boolean,Metabolism,Hydrolase activity,GO:0016787,BacDive=2025-07-29,354524460,Acidobacteriaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: cationic chitosan,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:57704,BacDive=2025-07-29,354524460,Acidobacteriaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: cellulose,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:62968,BacDive=2025-07-29,354524460,Acidobacteriaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: chitin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:17029,BacDive=2025-07-29,354524460,Acidobacteriaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: chitosan,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:16261,BacDive=2025-07-29,354524460,Acidobacteriaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: chondroitin sulfate,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:37397,BacDive=2025-07-29,354524460,Acidobacteriaceae,true,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: esculin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:4853,BacDive=2025-07-29,354524460,Acidobacteriaceae,true,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: gelatin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:5291,BacDive=2025-07-29,354524460,Acidobacteriaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: cellulose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:62968,BacDive=2025-07-29,2088988400,Acidothermaceae,true,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: hydroxyethylcellulose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:85249,BacDive=2025-07-29,2088988400,Acidothermaceae,true,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: acetamide,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:27856,BacDive=2025-07-29,300353966,Actinomycetaceae,true,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: alkaline phosphatase (EC3.1.3.1),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC3.1.3.1,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: arginine dihydrolase (EC3.5.3.6),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC3.5.3.6,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,true,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: catalase (EC1.11.1.6),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC1.11.1.6,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: coagulase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,No robust majority,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: DNase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,No robust majority,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: lipase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,No robust majority,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: lysine decarboxylase (EC4.1.1.18),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC4.1.1.18,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: ornithine decarboxylase (EC4.1.1.17),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC4.1.1.17,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: oxidase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,No robust majority,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: pyrrolidonyl arylamidase (EC3.4.19.3),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC3.4.19.3,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: alkaline phosphatase (EC3.1.3.1),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC3.1.3.1,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,No robust majority,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: arginine dihydrolase (EC3.5.3.6),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC3.5.3.6,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,No robust majority,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: catalase (EC1.11.1.6),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC1.11.1.6,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: coagulase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,No robust majority,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: DNase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,No robust majority,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: lipase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: lysine decarboxylase (EC4.1.1.18),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC4.1.1.18,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: ornithine decarboxylase (EC4.1.1.17),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC4.1.1.17,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: oxidase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,true,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: pyrrolidonyl arylamidase (EC3.4.19.3),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC3.4.19.3,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,No robust majority,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: alkaline phosphatase (EC3.1.3.1),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC3.1.3.1,Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: arginine dihydrolase (EC3.5.3.6),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC3.5.3.6,Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: catalase (EC1.11.1.6),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC1.11.1.6,Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,true,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: coagulase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: DNase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: lipase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: lysine decarboxylase (EC4.1.1.18),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC4.1.1.18,Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: ornithine decarboxylase (EC4.1.1.17),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC4.1.1.17,Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: oxidase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,true,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: pyrrolidonyl arylamidase (EC3.4.19.3),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC3.4.19.3,Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: alkaline phosphatase (EC3.1.3.1),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC3.1.3.1,Traitar:SPIREv1=8bd7d86,929049184,0-14-0-20-40-13,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: arginine dihydrolase (EC3.5.3.6),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC3.5.3.6,Traitar:SPIREv1=8bd7d86,929049184,0-14-0-20-40-13,true,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: catalase (EC1.11.1.6),boolean,Enzymes,Enzyme activity,SNOMED:424017009;EC1.11.1.6,Traitar:SPIREv1=8bd7d86,929049184,0-14-0-20-40-13,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: coagulase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,929049184,0-14-0-20-40-13,true,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: DNase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,929049184,0-14-0-20-40-13,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
F9,enzyme_activity,all,gtdb_family_summary_all.tsv.gz,gtdb,family,enzyme activity: lipase,boolean,Enzymes,Enzyme activity,SNOMED:424017009,Traitar:SPIREv1=8bd7d86,929049184,0-14-0-20-40-13,false,NA,NA,NA,NA,group_1:contains~~Enzymes,Primary signal: group_1=Enzymes (group_2=Enzyme activity).
